shots,errors,discards,seconds,decoder,strong_id,json_metadata,custom_counts
100000000,25722,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d10_r10_p0.001000_dim1_cbs8_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":10,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":8,""q"":0,""r"":5000,""yokes"":2}",
100000000,17624744,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d7_r10_p0.001000_dim1_cbs8_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":7,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":8,""q"":0,""r"":7000,""yokes"":2}",
100000000,1004929,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d8_r10_p0.001000_dim1_cbs8_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":8,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":8,""q"":0,""r"":4000,""yokes"":2}",
100000000,96473,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d10_r10_p0.001000_dim1_cbs8_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":10,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":8,""q"":0,""r"":10000,""yokes"":2}",
100000000,2143502,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d9_r10_p0.001000_dim1_cbs8_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":9,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":8,""q"":0,""r"":18000,""yokes"":2}",
100000000,3463905,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d8_r10_p0.001000_dim1_cbs8_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":8,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":8,""q"":0,""r"":8000,""yokes"":2}",
100000000,11079691,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d8_r10_p0.001000_dim1_cbs8_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":8,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":8,""q"":0,""r"":16000,""yokes"":2}",
100000000,168466,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d9_r10_p0.001000_dim1_cbs8_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":9,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":8,""q"":0,""r"":4500,""yokes"":2}",
100000000,4136,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d11_r10_p0.001000_dim1_cbs8_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":11,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":8,""q"":0,""r"":5500,""yokes"":2}",
100000000,15654,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d11_r10_p0.001000_dim1_cbs8_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":11,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":8,""q"":0,""r"":11000,""yokes"":2}",
